# Frequencies with alpha minimum = 0.75
#  # 	 nu (muHz) 	 err 	 amp 	 err 	 phase 	 err 	 p-value 	 deviation
244 2.2430818945e+01 5.8781804837e-04 2.3796736050e+00 3.2234222625e-01 -4.6439155970e-01 1.3545648679e-01 1.3139697943e-14 8.8020410743e-01
252 6.6407855759e+01 3.8528664035e-04 2.2425673314e+00 1.9910691006e-01 -1.7809256662e-01 8.8785253967e-02 3.9238815605e-14 8.3522816338e-01
258 4.9723698419e+01 4.1673917280e-04 2.2573320902e+00 2.1677873213e-01 1.5205696972e+00 9.6033159263e-02 4.3838769064e-14 7.9064599034e-01
260 2.6518639295e+01 6.9620731481e-04 2.2942379299e+00 3.6807297251e-01 6.9589856849e-01 1.6043365325e-01 1.6153473830e-13 1.1018932517e+00
262 2.8669271303e+00 1.1860767754e-03 2.2055047331e+00 6.0280616770e-01 -1.6146999546e+00 2.7331891818e-01 2.7837804230e-13 1.1923045663e+00
264 1.5748719607e+00 1.1535324648e-03 2.2638274545e+00 6.0176931019e-01 2.8713426361e+00 2.6581942409e-01 2.0293072098e-13 9.9080537792e-01
268 1.6421080757e+01 6.1721066797e-04 2.1514255286e+00 3.0599662222e-01 2.6228000715e+00 1.4222970684e-01 9.9633467624e-13 8.2211460576e-01
270 2.2268921422e+01 6.7910581638e-04 2.1191567871e+00 3.3163276399e-01 1.3706197297e+00 1.5649279280e-01 9.5116819803e-13 1.1278298766e+00
274 2.1831350014e+00 1.2638799294e-03 2.2832260207e+00 6.6498463923e-01 9.6265994535e-02 2.9124783671e-01 1.1765135946e-11 1.2308018704e+00
275 1.9137826039e+01 5.2516487821e-04 2.1167541201e+00 2.5616687987e-01 -7.1782825351e-01 1.2101872269e-01 2.4554116582e-11 8.7054178559e-01
276 1.4763244516e+01 5.7127739320e-04 2.0893834679e+00 2.7505660829e-01 -2.0959876027e+00 1.3164486678e-01 3.1208652075e-11 9.8555773019e-01
277 2.7553384324e+01 9.1454238807e-04 2.1694496162e+00 4.5720429214e-01 -4.8248276026e-01 2.1074667451e-01 2.8622284870e-11 8.3880163691e-01
278 2.7073517337e+01 8.8153416275e-04 2.1449658632e+00 4.3572895781e-01 -9.2280747125e-01 2.0314027616e-01 2.7125327735e-11 1.1662236733e+00
281 3.8502600600e+01 4.7852537560e-04 2.0329974185e+00 2.2418094266e-01 -2.8357039497e+00 1.1027113986e-01 5.9893831101e-11 9.4430306898e-01
285 5.5213025791e+01 5.7611094514e-04 2.0040929980e+00 2.6606079710e-01 1.4286560448e+00 1.3275870799e-01 1.0789944798e-10 9.7068013169e-01
286 3.9507114454e+01 5.2402344204e-04 1.9986457241e+00 2.4134784495e-01 -9.7135005253e-01 1.2075569073e-01 9.7671186792e-11 1.3100932242e+00
290 1.8162567176e+00 1.3508007623e-03 2.0812071882e+00 6.4783365410e-01 1.2472877855e+00 3.1127782845e-01 1.1843576805e-10 1.1419309842e+00
294 4.1671562797e+01 4.7534828690e-04 1.9780420619e+00 2.1667277549e-01 -2.6619238625e+00 1.0953901318e-01 1.9060783428e-10 1.1667804875e+00
295 1.7049191191e+01 6.9040217406e-04 1.9767758496e+00 3.1449697166e-01 -2.1057748058e+00 1.5909591962e-01 2.1356776464e-10 1.1061013670e+00
296 4.0852281549e+00 1.3209798910e-03 1.8880334144e+00 5.7472855286e-01 -1.3350852930e-01 3.0440592231e-01 4.2701967083e-10 8.1186691293e-01
297 8.9626810938e+01 4.6710036406e-04 1.9453776484e+00 2.0939727154e-01 -1.1544483353e+00 1.0763836611e-01 6.5463096310e-10 1.1060744762e+00
301 5.2700614051e+00 1.2062055492e-03 1.9237837274e+00 5.3472988915e-01 -2.4715758146e+00 2.7795738239e-01 8.7809753124e-10 1.2207315898e+00
303 1.9456685235e+01 5.7666626906e-04 1.9203380207e+00 2.5518733741e-01 8.4574123654e-01 1.3288667654e-01 1.4762792974e-09 9.2986237305e-01
306 3.4528954270e+00 1.2990174412e-03 1.9706815246e+00 5.8991347719e-01 -4.2218714871e-01 2.9934490674e-01 1.9632815309e-09 8.3262360235e-01
307 3.9890168947e+01 5.5777116539e-04 1.8760923117e+00 2.4113883249e-01 -5.6521761706e-01 1.2853249863e-01 2.8698365332e-09 1.0267541938e+00
310 2.7019351355e+00 1.4214486413e-03 1.8925001420e+00 6.1990335167e-01 -2.3639200476e+00 3.2755788912e-01 4.3501761474e-09 1.0714117922e+00
